ISO 8601 Time,Speed (cm/s),Heading (degrees),Velocity-N (cm/s),Velocity-E (cm/s)
2023-09-23T15:30:00.000,1.67,187.02,-1.66,-0.20
2023-09-23T15:40:00.000,3.63,142.82,-2.89,2.19
2023-09-23T15:50:00.000,3.73,144.67,-3.04,2.16
2023-09-23T16:00:00.000,5.21,154.44,-4.70,2.25
2023-09-23T16:10:00.000,4.24,176.67,-4.23,0.25
2023-09-23T16:20:00.000,2.02,187.33,-2.00,-0.26
2023-09-23T16:30:00.000,2.03,231.95,-1.25,-1.60
2023-09-23T16:40:00.000,1.94,267.23,-0.09,-1.94
2023-09-23T16:50:00.000,2.40,332.96,2.14,-1.09
2023-09-23T17:00:00.000,2.33,334.89,2.11,-0.99
2023-09-23T17:10:00.000,3.48,331.70,3.06,-1.65
2023-09-23T17:20:00.000,2.16,326.31,1.80,-1.20
2023-09-23T17:30:00.000,2.61,220.21,-2.00,-1.69
2023-09-23T17:40:00.000,3.91,166.05,-3.80,0.94
2023-09-23T17:50:00.000,1.99,159.13,-1.86,0.71
2023-09-23T18:00:00.000,3.80,154.80,-3.44,1.62
2023-09-23T18:10:00.000,4.52,157.50,-4.18,1.73
2023-09-23T18:20:00.000,3.26,143.67,-2.63,1.93
2023-09-23T18:30:00.000,3.37,200.94,-3.14,-1.20
2023-09-23T18:40:00.000,1.77,285.57,0.48,-1.71
2023-09-23T18:50:00.000,4.89,95.31,-0.45,4.87
2023-09-23T19:00:00.000,6.21,97.65,-0.83,6.16
2023-09-23T19:10:00.000,7.26,99.50,-1.20,7.16
2023-09-23T19:20:00.000,5.57,85.60,0.43,5.55
2023-09-23T19:30:00.000,5.14,138.17,-3.83,3.43
2023-09-23T19:40:00.000,6.83,65.16,2.87,6.20
2023-09-23T19:50:00.000,6.53,72.01,2.02,6.21
2023-09-23T20:00:00.000,6.30,115.84,-2.75,5.67
2023-09-23T20:10:00.000,10.19,122.41,-5.46,8.61
2023-09-23T20:20:00.000,7.49,98.96,-1.17,7.40
2023-09-23T20:30:00.000,4.94,114.36,-2.04,4.50
2023-09-23T20:40:00.000,11.48,53.39,6.84,9.21
2023-09-23T20:50:00.000,7.79,109.28,-2.57,7.35
2023-09-23T21:00:00.000,7.98,87.45,0.36,7.97
2023-09-23T21:10:00.000,4.36,109.49,-1.45,4.11
2023-09-23T21:20:00.000,5.28,122.81,-2.86,4.44
2023-09-23T21:30:00.000,3.41,130.11,-2.20,2.61
2023-09-23T21:40:00.000,0.83,321.85,0.65,-0.51
2023-09-23T21:50:00.000,1.34,145.08,-1.10,0.77
2023-09-23T22:00:00.000,3.16,314.43,2.21,-2.25
2023-09-23T22:10:00.000,2.76,284.26,0.68,-2.67
2023-09-23T22:20:00.000,1.68,339.84,1.58,-0.58
2023-09-23T22:30:00.000,7.06,319.16,5.34,-4.62
2023-09-23T22:40:00.000,11.11,334.19,10.00,-4.84
2023-09-23T22:50:00.000,10.96,338.91,10.23,-3.94
2023-09-23T23:00:00.000,17.15,330.07,14.86,-8.55
2023-09-23T23:10:00.000,17.71,331.67,15.59,-8.41
2023-09-23T23:20:00.000,10.43,339.23,9.75,-3.70
2023-09-23T23:30:00.000,7.73,332.23,6.84,-3.60
2023-09-23T23:40:00.000,9.39,327.35,7.91,-5.07
2023-09-23T23:50:00.000,5.92,325.62,4.89,-3.34
2023-09-24T00:00:00.000,6.42,346.34,6.24,-1.52
2023-09-24T00:10:00.000,0.70,310.49,0.45,-0.53
2023-09-24T00:20:00.000,2.15,176.18,-2.14,0.14
2023-09-24T00:30:00.000,3.67,170.90,-3.62,0.58
2023-09-24T00:40:00.000,6.49,156.17,-5.94,2.62
2023-09-24T00:50:00.000,5.34,142.04,-4.21,3.28
2023-09-24T01:00:00.000,3.41,159.90,-3.20,1.17
2023-09-24T01:10:00.000,2.88,162.41,-2.75,0.87
2023-09-24T01:20:00.000,1.38,208.53,-1.21,-0.66
2023-09-24T01:30:00.000,0.46,99.27,-0.07,0.45
2023-09-24T01:40:00.000,0.45,28.30,0.39,0.21
2023-09-24T01:50:00.000,2.41,359.40,2.41,-0.03
2023-09-24T02:00:00.000,2.06,350.87,2.03,-0.33
2023-09-24T02:10:00.000,3.42,332.18,3.03,-1.60
2023-09-24T02:20:00.000,3.00,320.16,2.30,-1.92
2023-09-24T02:30:00.000,1.65,341.13,1.56,-0.53
2023-09-24T02:40:00.000,1.71,2.28,1.71,0.07
2023-09-24T02:50:00.000,2.70,195.52,-2.61,-0.72
2023-09-24T03:00:00.000,2.42,122.47,-1.30,2.04
2023-09-24T03:10:00.000,3.54,181.94,-3.53,-0.12
2023-09-24T03:20:00.000,4.44,265.65,-0.34,-4.42
2023-09-24T03:30:00.000,2.94,227.83,-1.97,-2.18
2023-09-24T03:40:00.000,1.91,278.94,0.30,-1.89
2023-09-24T03:50:00.000,3.81,257.16,-0.85,-3.72
2023-09-24T04:00:00.000,2.12,254.39,-0.57,-2.04
2023-09-24T04:10:00.000,1.67,180.66,-1.67,-0.02
2023-09-24T04:20:00.000,4.53,151.91,-3.99,2.13
2023-09-24T04:30:00.000,7.21,145.03,-5.91,4.13
2023-09-24T04:40:00.000,5.83,166.29,-5.66,1.38
2023-09-24T04:50:00.000,5.28,168.15,-5.17,1.08
2023-09-24T05:00:00.000,0.77,216.35,-0.62,-0.45
2023-09-24T05:10:00.000,1.66,42.78,1.22,1.13
2023-09-24T05:20:00.000,0.66,110.28,-0.23,0.62
2023-09-24T05:30:00.000,1.04,47.96,0.70,0.78
2023-09-24T05:40:00.000,2.90,8.37,2.87,0.42
2023-09-24T05:50:00.000,3.84,326.92,3.21,-2.09
2023-09-24T06:00:00.000,3.90,335.17,3.54,-1.64
2023-09-24T06:10:00.000,5.17,338.15,4.80,-1.93
2023-09-24T06:20:00.000,3.34,271.48,0.09,-3.34
2023-09-24T06:30:00.000,2.03,318.24,1.51,-1.35
2023-09-24T06:40:00.000,1.86,327.64,1.57,-0.99
2023-09-24T06:50:00.000,1.36,314.93,0.96,-0.96
2023-09-24T07:00:00.000,2.19,135.62,-1.56,1.53
2023-09-24T07:10:00.000,1.07,145.14,-0.87,0.61
2023-09-24T07:20:00.000,3.46,138.50,-2.59,2.29
2023-09-24T07:30:00.000,6.64,163.08,-6.35,1.93
2023-09-24T07:40:00.000,6.65,146.96,-5.57,3.62
2023-09-24T07:50:00.000,6.05,123.03,-3.30,5.07
2023-09-24T08:00:00.000,1.77,182.10,-1.77,-0.06
2023-09-24T08:10:00.000,4.52,158.23,-4.19,1.68
2023-09-24T08:20:00.000,5.61,141.44,-4.39,3.50
2023-09-24T08:30:00.000,4.39,123.22,-2.41,3.67
2023-09-24T08:40:00.000,6.79,86.63,0.40,6.77
2023-09-24T08:50:00.000,4.97,77.14,1.11,4.84
2023-09-24T09:00:00.000,12.06,90.41,-0.09,12.06
2023-09-24T09:10:00.000,9.36,73.18,2.71,8.96
2023-09-24T09:20:00.000,6.26,51.31,3.91,4.89
2023-09-24T09:30:00.000,6.21,49.64,4.02,4.74
2023-09-24T09:40:00.000,1.76,65.44,0.73,1.60
2023-09-24T09:50:00.000,7.46,105.74,-2.02,7.18
2023-09-24T10:00:00.000,7.51,96.06,-0.79,7.47
2023-09-24T10:10:00.000,6.55,86.21,0.43,6.54
2023-09-24T10:20:00.000,5.15,91.25,-0.11,5.15
2023-09-24T10:30:00.000,7.95,87.95,0.28,7.95
2023-09-24T10:40:00.000,2.50,5.86,2.49,0.26
2023-09-24T10:50:00.000,2.54,6.83,2.52,0.30
2023-09-24T11:00:00.000,3.87,345.52,3.74,-0.97
2023-09-24T11:10:00.000,5.58,319.00,4.21,-3.66
2023-09-24T11:20:00.000,5.90,308.38,3.66,-4.62
2023-09-24T11:30:00.000,5.93,295.28,2.53,-5.36
2023-09-24T11:40:00.000,3.85,198.52,-3.65,-1.22
2023-09-24T11:50:00.000,3.97,222.06,-2.95,-2.66
2023-09-24T12:00:00.000,2.55,260.63,-0.42,-2.51
2023-09-24T12:10:00.000,1.92,167.03,-1.87,0.43
2023-09-24T12:20:00.000,1.83,129.87,-1.17,1.40
2023-09-24T12:30:00.000,3.61,93.75,-0.24,3.61
2023-09-24T12:40:00.000,4.09,129.62,-2.61,3.15
2023-09-24T12:50:00.000,5.38,135.49,-3.84,3.77
2023-09-24T13:00:00.000,3.53,255.61,-0.88,-3.42
2023-09-24T13:10:00.000,3.82,333.77,3.42,-1.69
2023-09-24T13:20:00.000,2.48,317.61,1.83,-1.67
2023-09-24T13:30:00.000,3.72,318.41,2.79,-2.47
2023-09-24T13:40:00.000,4.08,302.05,2.17,-3.46
2023-09-24T13:50:00.000,4.44,315.53,3.17,-3.11
2023-09-24T14:00:00.000,2.14,247.65,-0.82,-1.98
2023-09-24T14:10:00.000,3.22,330.53,2.80,-1.58
2023-09-24T14:20:00.000,5.05,343.44,4.84,-1.44
2023-09-24T14:30:00.000,3.29,295.29,1.41,-2.98
2023-09-24T14:40:00.000,4.43,325.32,3.64,-2.52
2023-09-24T14:50:00.000,4.24,321.59,3.32,-2.63
2023-09-24T15:00:00.000,3.27,304.62,1.86,-2.69
2023-09-24T15:10:00.000,3.64,310.33,2.35,-2.77
2023-09-24T15:20:00.000,5.14,277.87,0.70,-5.09
2023-09-24T15:30:00.000,3.81,349.09,3.74,-0.72
2023-09-24T15:40:00.000,1.69,243.95,-0.74,-1.52
2023-09-24T15:50:00.000,2.58,239.13,-1.32,-2.21
2023-09-24T16:00:00.000,4.66,223.67,-3.37,-3.22
2023-09-24T16:10:00.000,3.42,210.49,-2.95,-1.74
2023-09-24T16:20:00.000,4.16,178.85,-4.16,0.08
2023-09-24T16:30:00.000,2.90,214.13,-2.40,-1.63
2023-09-24T16:40:00.000,4.51,198.00,-4.29,-1.39
2023-09-24T16:50:00.000,4.52,210.35,-3.90,-2.28
2023-09-24T17:00:00.000,1.23,266.14,-0.08,-1.23
2023-09-24T17:10:00.000,1.79,218.68,-1.39,-1.12
2023-09-24T17:20:00.000,3.40,38.56,2.66,2.12
2023-09-24T17:30:00.000,3.06,26.49,2.74,1.36
2023-09-24T17:40:00.000,5.52,74.29,1.50,5.31
2023-09-24T17:50:00.000,7.96,74.43,2.14,7.66
2023-09-24T18:00:00.000,3.10,102.37,-0.66,3.03
2023-09-24T18:10:00.000,3.13,258.49,-0.62,-3.06
2023-09-24T18:20:00.000,2.39,248.22,-0.89,-2.22
2023-09-24T18:30:00.000,4.83,205.30,-4.37,-2.06
2023-09-24T18:40:00.000,4.84,172.60,-4.80,0.62
2023-09-24T18:50:00.000,4.15,150.30,-3.61,2.06
2023-09-24T19:00:00.000,3.02,162.72,-2.88,0.90
2023-09-24T19:10:00.000,3.73,139.86,-2.85,2.41
2023-09-24T19:20:00.000,4.18,157.57,-3.86,1.59
2023-09-24T19:30:00.000,4.78,141.57,-3.74,2.97
2023-09-24T19:40:00.000,6.23,125.48,-3.62,5.07
2023-09-24T19:50:00.000,7.92,110.14,-2.73,7.44
2023-09-24T20:00:00.000,7.79,101.31,-1.53,7.64
2023-09-24T20:10:00.000,10.19,98.69,-1.54,10.08
2023-09-24T20:20:00.000,9.42,97.84,-1.28,9.33
2023-09-24T20:30:00.000,9.59,86.52,0.58,9.57
2023-09-24T20:40:00.000,6.85,76.46,1.60,6.66
2023-09-24T20:50:00.000,7.28,102.27,-1.55,7.12
2023-09-24T21:00:00.000,5.34,87.95,0.19,5.34
2023-09-24T21:10:00.000,3.68,96.59,-0.42,3.66
2023-09-24T21:20:00.000,5.67,95.98,-0.59,5.64
2023-09-24T21:30:00.000,4.41,141.95,-3.48,2.72
2023-09-24T21:40:00.000,5.98,82.01,0.83,5.93
2023-09-24T21:50:00.000,5.74,94.23,-0.42,5.72
2023-09-24T22:00:00.000,8.25,107.38,-2.47,7.88
2023-09-24T22:10:00.000,7.24,118.44,-3.45,6.37
2023-09-24T22:20:00.000,4.56,150.46,-3.97,2.25
2023-09-24T22:30:00.000,2.84,177.07,-2.84,0.15
2023-09-24T22:40:00.000,3.10,179.65,-3.10,0.02
2023-09-24T22:50:00.000,3.32,290.74,1.18,-3.11
2023-09-24T23:00:00.000,1.51,242.94,-0.68,-1.34
2023-09-24T23:10:00.000,1.95,260.69,-0.32,-1.93
2023-09-24T23:20:00.000,3.46,304.55,1.96,-2.85
2023-09-24T23:30:00.000,3.96,311.17,2.61,-2.98
2023-09-24T23:40:00.000,4.89,323.03,3.90,-2.94
2023-09-24T23:50:00.000,4.54,311.67,3.02,-3.39
2023-09-25T00:00:00.000,4.14,271.10,0.08,-4.14
2023-09-25T00:10:00.000,1.56,278.19,0.22,-1.54
2023-09-25T00:20:00.000,1.72,221.77,-1.28,-1.15
2023-09-25T00:30:00.000,1.74,115.92,-0.76,1.57
2023-09-25T00:40:00.000,3.07,90.74,-0.04,3.07
2023-09-25T00:50:00.000,2.24,61.21,1.08,1.97
2023-09-25T01:00:00.000,1.70,256.85,-0.39,-1.65
2023-09-25T01:10:00.000,0.95,291.20,0.34,-0.89
2023-09-25T01:20:00.000,1.52,298.34,0.72,-1.34
2023-09-25T01:30:00.000,2.48,342.80,2.37,-0.73
2023-09-25T01:40:00.000,1.57,280.07,0.27,-1.55
2023-09-25T01:50:00.000,2.47,317.36,1.82,-1.67
2023-09-25T02:00:00.000,1.30,24.26,1.18,0.53
2023-09-25T02:10:00.000,0.86,158.01,-0.80,0.32
2023-09-25T02:20:00.000,2.90,194.60,-2.81,-0.73
2023-09-25T02:30:00.000,1.62,288.72,0.52,-1.54
2023-09-25T02:40:00.000,2.74,262.92,-0.34,-2.72
2023-09-25T02:50:00.000,2.72,298.33,1.29,-2.40
2023-09-25T03:00:00.000,4.10,348.26,4.01,-0.83
2023-09-25T03:10:00.000,3.65,303.75,2.03,-3.03
2023-09-25T03:20:00.000,4.92,298.37,2.34,-4.33
2023-09-25T03:30:00.000,3.26,292.46,1.25,-3.01
2023-09-25T03:40:00.000,4.26,304.04,2.39,-3.53
2023-09-25T03:50:00.000,3.59,283.05,0.81,-3.50
2023-09-25T04:00:00.000,4.69,292.56,1.80,-4.33
2023-09-25T04:10:00.000,4.76,320.54,3.68,-3.03
2023-09-25T04:20:00.000,5.48,277.25,0.69,-5.44
2023-09-25T04:30:00.000,10.71,280.46,1.94,-10.53
2023-09-25T04:40:00.000,4.31,339.45,4.04,-1.51
2023-09-25T04:50:00.000,8.53,275.59,0.83,-8.49
2023-09-25T05:00:00.000,4.47,244.06,-1.95,-4.02
2023-09-25T05:10:00.000,6.57,214.24,-5.43,-3.69
2023-09-25T05:20:00.000,4.19,191.44,-4.11,-0.83
2023-09-25T05:30:00.000,6.24,242.89,-2.84,-5.55
2023-09-25T05:40:00.000,3.82,241.41,-1.83,-3.35
2023-09-25T05:50:00.000,5.03,251.03,-1.64,-4.76
2023-09-25T06:00:00.000,2.59,223.66,-1.87,-1.79
2023-09-25T06:10:00.000,3.20,184.18,-3.19,-0.23
2023-09-25T06:20:00.000,4.73,161.96,-4.50,1.46
2023-09-25T06:30:00.000,2.98,195.58,-2.87,-0.80
2023-09-25T06:40:00.000,3.18,147.87,-2.69,1.69
2023-09-25T06:50:00.000,4.39,153.61,-3.93,1.95
2023-09-25T07:00:00.000,3.37,163.23,-3.22,0.97
2023-09-25T07:10:00.000,5.83,140.13,-4.48,3.74
2023-09-25T07:20:00.000,4.26,157.34,-3.93,1.64
2023-09-25T07:30:00.000,3.89,148.50,-3.32,2.03
2023-09-25T07:40:00.000,4.07,148.65,-3.48,2.12
2023-09-25T07:50:00.000,1.46,189.44,-1.44,-0.24
2023-09-25T08:00:00.000,1.65,345.21,1.60,-0.42
2023-09-25T08:10:00.000,3.26,333.11,2.91,-1.48
2023-09-25T08:20:00.000,0.75,60.96,0.36,0.66
2023-09-25T08:30:00.000,2.82,145.84,-2.34,1.58
2023-09-25T08:40:00.000,4.46,116.70,-2.00,3.98
2023-09-25T08:50:00.000,5.51,143.18,-4.41,3.30
2023-09-25T09:00:00.000,6.88,130.13,-4.43,5.26
2023-09-25T09:10:00.000,6.75,126.22,-3.99,5.44
2023-09-25T09:20:00.000,6.43,120.79,-3.29,5.52
2023-09-25T09:30:00.000,7.62,91.90,-0.25,7.62
2023-09-25T09:40:00.000,9.77,117.61,-4.53,8.65
2023-09-25T09:50:00.000,9.11,87.47,0.40,9.10
2023-09-25T10:00:00.000,8.45,90.53,-0.08,8.45
2023-09-25T10:10:00.000,5.05,91.88,-0.17,5.05
2023-09-25T10:20:00.000,4.79,88.37,0.14,4.78
2023-09-25T10:30:00.000,4.18,42.99,3.06,2.85
2023-09-25T10:40:00.000,3.45,84.19,0.35,3.43
2023-09-25T10:50:00.000,7.38,71.70,2.32,7.01
2023-09-25T11:00:00.000,3.83,41.09,2.88,2.52
2023-09-25T11:10:00.000,4.72,92.54,-0.21,4.71
2023-09-25T11:20:00.000,2.44,69.28,0.86,2.29
2023-09-25T11:30:00.000,1.83,66.08,0.74,1.67
2023-09-25T11:40:00.000,1.21,189.78,-1.19,-0.21
2023-09-25T11:50:00.000,1.61,339.75,1.51,-0.56
2023-09-25T12:00:00.000,1.56,332.41,1.38,-0.72
2023-09-25T12:10:00.000,3.62,299.04,1.76,-3.17
2023-09-25T12:20:00.000,4.73,304.27,2.66,-3.91
2023-09-25T12:30:00.000,5.57,308.11,3.44,-4.38
2023-09-25T12:40:00.000,4.78,330.59,4.17,-2.35
2023-09-25T12:50:00.000,4.69,312.94,3.19,-3.43
2023-09-25T13:00:00.000,5.17,39.74,3.98,3.31
2023-09-25T13:10:00.000,4.38,74.16,1.19,4.21
2023-09-25T13:20:00.000,4.82,98.43,-0.71,4.77
2023-09-25T13:30:00.000,6.32,103.69,-1.50,6.14
2023-09-25T13:40:00.000,6.35,104.26,-1.56,6.15
2023-09-25T13:50:00.000,6.57,80.76,1.05,6.48
2023-09-25T14:00:00.000,9.50,77.88,1.99,9.29
2023-09-25T14:10:00.000,3.93,75.99,0.95,3.82
2023-09-25T14:20:00.000,66.06,0.87,66.06,1.00
2023-09-25T14:30:00.000,65.04,287.83,19.92,-61.92
2023-09-25T14:40:00.000,65.55,269.32,-0.78,-65.55
2023-09-25T14:50:00.000,65.52,270.90,1.03,-65.51
2023-09-25T15:00:00.000,65.58,270.91,1.04,-65.57
2023-09-25T15:10:00.000,16.11,299.88,8.03,-13.97
